ds100,lat,lon
PQKR,49.0016,8.34529
PQRME,48.9589,8.29466
PQKHR,49.0432,8.46091
RKKA,49.01,8.38842
PQKDK,48.9963,8.33843
PQKHB,49.0055,8.37303
PQKKH,49.0038,8.40009
PQSBS,49.0574,8.46693
PQRFA,48.9746,8.31227
PQWCR,51.2146,7.14696
PQKWS,49.0037,8.42305
RKEH,49.0112,8.36984
RH  B,49.4035,8.67837
PQRFB,48.9785,8.31694
PQKDR,49.0091,8.41462
PQKHJ,49.0346,8.45359
RWEN,49.549,8.66492
SMR K,49.2188,7.70125
SDKM,50.2648,7.15428
FSFZO,50.4593,7.93328
SKZM,49.7001,6.57348
NKIRM,49.7341,11.1465
RROP,48.1534,7.74996
PSKUS,47.601,8.35908
RBDO,49.4633,8.18479
RDOS,49.4484,8.66986
RED,49.4414,8.6148
REO,49.4641,8.26446
RFRI,49.458,8.22499
RFGM,49.4664,8.28755
RMKB,49.4929,8.47074
RGRO,49.5142,8.65678
RGHM,49.4581,8.23226
RHED,49.5049,8.59473
SKL R,49.4457,7.76873
RMKLW,49.5186,8.53912
RWENB,49.545,8.63874
RLEU,49.498,8.65657
RLRU,49.4788,8.32758
RLZO,49.5272,8.65741
RMDR,49.4802,8.2932
RMDS,49.4765,8.28927
RLOR,49.4886,8.36436
RVIN,49.5354,8.5826
RMWT,49.4986,8.54921
RWE L,49.5515,8.66554
RHWI,49.4236,8.646
RLHR,49.4795,8.43523
RL  P,49.4802,8.45102
RBDK,49.4615,8.17044
RHBZ,49.4096,8.69303
RMKO,49.5098,8.51827
RMHB,49.4802,8.46982
RMP,49.4876,8.46674
RMNN,49.4776,8.52296
RS,49.4727,8.65991
RMSN,49.4621,8.56966
RMSNR,49.467,8.56317
RHBH,49.4277,8.68317
TRUN,48.888,9.5343
ABRI,53.4154,9.01406
AESL,53.4877,9.27238
HHYA,52.8043,9.14169
AFE,53.5173,9.39835
ABCL,53.4719,9.02767
AHGN,53.5504,9.46008
AARF,53.2337,8.81717
HKWAN,52.3708,9.80535
HAMIS,52.3587,9.8576
HEMPS,52.3443,9.66724
HBLZ,51.72,10.6134
MSW O,48.0984,11.5363
HWETS,52.333,9.69088
PQRFE,51.1818,7.19165
PQRH,51.1842,7.18713
PQRRL,51.1922,7.17051
PQRHM,51.1971,7.16535
PQWW,51.2499,7.14274
PQWKA,51.2609,7.1464
PQWBK,51.2666,7.13324
PQWDB,51.2651,7.13324
PQWKG,51.2166,7.15014
PQWBT,51.2622,7.13191
PQWHG,51.2282,7.15023
PQWWS,51.2334,7.14773
PQRAC,51.1819,7.18822
PQRGE,51.2008,7.15856
PQRHF,51.1883,7.18246
PQRSA,51.1893,7.17508
PQWEC,51.2769,7.10573
PQWOG,51.2547,7.14289
PQWHS,51.2522,7.1408
PQWCK,51.2353,7.14124
PQWL,51.276,7.11598
PQWAW,51.27,7.10861
PQWBG,51.269,7.11056
PQWBL,51.2501,7.14898
PQWDO,51.2116,7.14959
PQWFA,51.2644,7.10704
PQWFE,51.2781,7.1081
PQWFK,51.2629,7.13585
PQWFR,51.2359,7.14006
PQWFB,51.2378,7.14262
PQWGW,51.2234,7.15204
PQWH,51.2289,7.13591
PQWHR,51.2628,7.10904
PQWHJ,51.2609,7.14333
PQWIB,51.2671,7.10968
PQWI,51.248,7.15293
PQWJS,51.2311,7.14773
PQWKV,51.2736,7.11285
PQWKH,51.2027,7.15286
PQWKO,51.2288,7.1402
PQWM,51.2617,7.13913
PQWN,51.247,7.1433
PQWNH,51.221,7.15216
PQWNS,51.2625,7.12294
PQWOR,51.2614,7.11842
PQWRS,51.2425,7.14276
PQWR,51.2326,7.13619
PQWSG,51.2454,7.15381
PQWSB,51.2618,7.12884
PQWSH,51.2342,7.13821
PQWWM,51.2572,7.14619
KKMI,51.2199,6.61881
PQWGS,51.2495,7.15151
AWN M,53.5723,10.0687
AAHRW,53.6642,10.2204
ANDM,53.7076,9.99241
AY  W,54.7652,9.5746
AKSM,54.3253,10.1786
FKWSM,51.3145,9.4896
FKBH1,51.3096,9.52129
FKHBS,51.3369,9.49047
FKHFH,51.3305,9.49856
FKMBS,51.3269,9.50001
FKBHW,51.301,9.5351
FKBHL,51.3034,9.53124
FHLS,51.1988,9.72112
FFUE,51.2128,9.69547
FKHST,51.3403,9.48096
FKHPL,51.3207,9.50208
FKWST,51.3342,9.49453
FHLI,51.1957,9.71605
FOKN,51.287,9.63652
FNG,51.2832,9.60779
FHSA,51.2577,9.68262
FKALR,51.3162,9.50493
FKNZW,51.3076,9.4882
FKBHH,51.3091,9.51809
FKFPL,51.3142,9.49532
FKRAT,51.3123,9.49221
FKPDE,51.3108,9.5131
FEST,51.2267,9.67174
FKBHG,51.3057,9.52788
FKSMP,51.3163,9.49287
FKBHK,51.3298,9.52192
FKNZA,51.2991,9.48128
FKKPL,51.3158,9.49792
FPAPK,51.2908,9.56324
FKBHI,51.2952,9.54648
FKNZH,51.3039,9.48405
FKASL,51.318,9.50026
FKLPL,51.3189,9.49661
FKRFF,51.3121,9.49128
FKBHF,51.2987,9.53796
FKUNK,51.3135,9.50926
FKBHA,51.2944,9.55614
PQKB,48.9946,8.39021
RGSD,48.7632,8.33886
PQSBT,49.0605,8.46937
PQKLS,48.92,8.49948
PQKHG,49.0329,8.45428
PQKHA,49.0278,8.45365
PQSBC,49.0476,8.46094
PQRFO,48.9703,8.30777
PQKDA,48.9915,8.33407
PQESS,49.0857,8.40214
PQESW,49.0797,8.39966
PQEGS,49.0714,8.39626
RETN,48.953,8.40052
RETS,48.9347,8.44166
RFIW,48.8881,8.45126
PQRFL,48.9819,8.32295
PQEKN,49.0971,8.43033
PQKHU,49.0441,8.46108
PQLHA,49.1325,8.41828
PQSSO,49.1115,8.50091
PQSFN,49.1089,8.47661
PQSFM,49.1043,8.47526
PQSFP,49.101,8.47446
RKAG,48.9998,8.40318
RKME,49.0047,8.40341
RKSEP,49.0101,8.39406
PQKBM,49.0332,8.37667
RKMH,49.0098,8.40034
PQKKA,49.0189,8.37536
RKMK,49.0018,8.40316
RKBP,49.0094,8.40887
RKMW,49.0204,8.35067
PQKO,49.0034,8.38956
RK  H,49.0156,8.34741
RSRP,48.9812,8.40378
RKSS,49.0167,8.35286
PQKHO,49.0127,8.42689
RKIS,49.0253,8.3463
PQKGT,49.0036,8.42736
RLBB,48.9097,8.49957
PQKOE,49.005,8.41648
PQKPS,49.0045,8.41141
PQELF,49.1008,8.40375
PQELV,49.0905,8.40028
RKAP,48.9949,8.40294
PQLLF,49.1197,8.40935
PQLS,49.1275,8.41349
PQLSD,49.1169,8.4116
PQKRT,49.005,8.41042
PQKD,49.0115,8.43658
PQKNA,49.0508,8.38526
RRBK,48.9188,8.47306
PQKRM,49.0163,8.44372
RRUB,48.9652,8.40481
RRUO,48.9758,8.40661
RRUT,48.9711,8.40404
PQKA,49.0039,8.38653
PQKZ,48.9998,8.38611
RKUL,48.8089,8.44399
RETF,48.9368,8.41554
RETE,48.9407,8.40449
RETW,48.9453,8.39869
RITI,48.8848,8.5089
RKSEK,49.0097,8.39502
RKDUH,49.0069,8.47169
RETT,48.9385,8.409
RKWU,49.0019,8.36296
BWUEF,52.1953,13.4599
BBUC,52.5614,14.0754
BWUEW,52.1751,13.4689
BBKRM,52.3524,14.1487
WT  M,53.1197,13.5007
WCOKD,52.9028,13.8724
WRZ D,52.7202,13.624
LHZL,51.6917,13.2296
BHL M,51.4972,13.5571
BKOWR,51.7498,14.2469
BPA S,51.7731,14.1921
REPW,49.1324,8.90488
PQSK,49.2377,6.99408
PQSMS,49.2555,6.96069
PQRW,49.2968,6.94817
PQSML,49.2412,6.97817
PQHWS,49.3336,6.92495
PQSH,49.2401,6.99033
PQSU,49.2312,7.00685
PQSMP,49.2467,6.96781
PQRP,49.3076,6.94457
PQRWE,49.3178,6.91495
PQSTS,49.2405,6.9859
PQRWM,49.3228,6.91948
PQHM,49.3368,6.93004
PQRWL,49.3259,6.9221
PQRGC,49.3111,6.93806
PQRS,49.2944,6.95331
PQHK,49.3496,6.93674
PQHE,49.3564,6.93472
PQHEN,49.3627,6.93312
PQLLS,49.3854,6.92835
PQLLN,49.3915,6.92655
PQLES,49.4023,6.9192
PQSR,49.2269,7.02168
PQRR,49.3011,6.94493
PQSHW,49.2292,7.0117
PQSKH,49.2281,7.0174
PQHIH,49.3449,6.93737
PQSMR,49.2505,6.96341
PQSJ,49.2358,6.99648
PQSMH,49.2749,6.9621
PQSL,49.2332,7.00116
PQSMC,49.243,6.97234
PQRGI,49.3143,6.93282
PQRRH,49.3084,6.94024
WZP,54.0672,13.9568
UBST,51.2604,10.307
HDUD,51.5128,10.254
ROHD,48.3736,8.12506
WGM S,54.2482,12.2349
WPI B,53.7989,12.2214
WKBM,54.1427,11.7544
WMISO,53.8817,12.1435
WBA,54.3622,13.705
WDRK,54.6302,13.2338
WSCD,54.513,13.1653
HHOG,51.665,10.6687
LLMGA,51.3211,12.4043
UWEHB,51.1373,11.8584
MKZB,47.4721,11.0629
MHMB,47.466,11.0466
MGRN,47.4719,11.0249
MEIB,47.4557,10.9957
MRFR,47.4355,10.9873
MZP,47.4143,10.9854
DPNEB,50.4925,12.1411
DMT W,51.1525,13.4596
DOSTS,51.0181,14.9304
DC  G,50.8202,12.9649
DC  P,50.8225,12.9637
DC  A,50.828,12.9605
DC  L,50.8311,12.954
DC  N,50.8316,12.9498
DC  K,50.8312,12.9438
DC  H,50.8306,12.9378
DC  I,50.8317,12.9318
DC  W,50.8333,12.927
DCANL,50.8226,12.9306
DCANG,50.8201,12.9349
DCANW,50.8173,12.9402
XCSM,54.7983,32.0345
XCV,55.1974,34.3176
XCMB,55.7767,37.5798
ZWXOS,54.7071,31.002
ZWB,52.1004,23.6807
ZWM,53.8907,27.5506
ZWO,54.5208,30.3749
ZWBA,53.1426,26.0271
XPXTE,52.0989,23.6739
ZUC,48.4327,22.2055
XPBY,53.1351,17.9916
XPG,54.3555,18.6438
XPGD,54.5208,18.5296
XPGN,52.5297,17.6022
XPGW,52.7278,15.2292
XPIW,52.8049,18.2441
XPJA,51.9691,17.4943
XPKA,50.2575,19.0172
OPXBO,49.9105,18.333
XPKR,50.0672,19.9474
XPKT,52.227,19.3486
XPLE,51.2138,16.1689
XPLN,51.8464,16.5656
XPLK,51.7578,19.4298
XPMA,54.0358,19.0428
XPOW,51.6492,17.8056
XPOM,50.0415,19.1997
XPSO,54.4402,18.5623
XPSG,53.4188,14.5503
XPTC,54.0973,18.7902
XPTO,53.0001,18.6146
XPWC,52.2289,21.0032
XPWW,52.2515,21.0523
XPWZ,52.22,20.9652
XPWE,51.2901,15.2231
XPWR,51.0981,17.0371
XPZA,52.2425,15.8181
XPIL,53.5823,19.5738
XPBOL,51.2662,15.5689
OPO,51.2004,17.387
XPPG,52.402,16.9109
XPR,52.3502,14.8151
XPKU,52.3417,14.6388
XPTE,52.0741,23.6012
XPZG,51.14,15.0035
XPCW,52.0151,15.4125
OPDW,53.238,20.168
OPGZW,52.7178,15.1809
OPGR,51.0339,15.4286
OPKS,52.079,16.6418
XPLP,53.4913,18.4563
XPSI,50.2789,19.1264
XPSU,53.3977,14.4949
XPZS,51.7355,14.6686
OPOB,51.299,16.9075
OPRW,51.6087,16.8401
XPZ,51.6043,15.3156
XPZAW,50.481,19.423
XPKOS,52.5918,14.648
XPMG,52.6583,17.946
XPZIG,51.9474,15.5137
XPLU,51.1112,15.2932
XPZGM,51.153,15.0201
OPKRP,50.0351,19.9749
XPTU,51.6714,14.8372
XPZY,51.6347,15.137
XPKZG,51.0154,14.9394
XPOR,51.2155,17.3643
XPDGO,50.3302,19.1855
XPCD,49.9151,19.0047
XPWN,51.1259,17.0324
XPJG,50.9026,15.7553
XPTY,50.1362,18.9641
XPWIT,52.6674,14.8962
XPZD,49.8705,18.6237
OPDBR,52.6178,14.708
OPKMM,52.642,14.781
OPNOY,52.6727,15.003
OPBGD,52.6892,15.0786
OPLUP,52.7007,15.1227
OPBDW,52.0724,15.3135
OPBAT,51.0909,15.1558
OPBGC,51.8438,15.2674
OPBNO,51.7163,15.1787
OPBRJ,49.9726,19.1286
OPBUA,51.9167,15.3624
OPBUD,52.1533,15.0815
OPBYI,52.1312,15.1481
XPCP,49.9255,18.3116
XPCJ,51.2777,15.9371
XPGOL,54.4099,18.5717
OPGKW,52.2462,14.9635
XPGWR,54.3819,18.6054
OPIL,51.5021,15.1887
XPIWR,52.7681,18.2406
XPJDZ,51.1737,15.0178
OPJGD,51.3559,15.1699
OPJLU,52.3065,14.8675
XPJZ,51.5671,15.181
OPJRM,51.1299,15.0564
XPJEZ,51.2339,16.1025
OPKCW,51.872,15.3184
OPKWC,50.925,15.5026
OPKZG,51.5457,15.1917
XPLSW,51.2252,15.0351
OPLBN,51.6923,15.1209
OPLED,52.4913,17.3663
XPLNG,51.4673,15.6157
XPLIL,51.6491,15.0093
OPLTN,51.8903,15.3186
XPMLO,51.5496,15.4471
XPMLK,51.2555,16.0541
XPMIE,51.1884,16.7379
OPMKU,51.095,15.1091
XPMAL,51.2156,16.4855
OPMLK,50.9884,15.4502
XPMDL,51.3765,15.8108
OPNOB,51.8125,15.245
OPNTK,52.0571,15.3519
OPNWD,51.7963,15.2265
XPOKM,51.2709,15.7785
OPOKR,51.437,15.1814
OPOLL,51.0696,15.38
XPOST,51.2617,15.847
XPPN,51.2456,15.0474
OPPLI,52.2046,15.0164
XPPRY,51.9776,15.4387
OPPSY,49.9756,18.9535
OPRBI,50.9484,15.4557
OPRDN,52.0902,15.269
XPRKI,51.3361,15.8926
OPRUZ,51.401,15.1769
OPRYI,50.9103,15.6456
XPSWB,52.2451,15.5395
OPSH,50.9139,15.5665
XPSIZ,51.6365,15.0607
XPSRS,51.1895,16.6057
XPSUZ,51.4147,15.718
OPSYG,51.3074,15.1952
XPTMB,51.2861,15.6812
PPWLC,52.1698,20.973
XPTUD,51.6658,14.9118
OPUB,51.0556,15.4201
XPWBS,51.3977,15.7567
XPWRD,51.1199,16.9544
XPWRM,51.1116,16.9741
XPWRL,51.1425,16.8666
OPWRM,51.1159,16.9983
OPWZO,52.2213,20.9613
XPZE,51.2547,15.3897
XPZGN,51.2704,15.2983
OPZK,51.5989,15.1656
OPZM,51.4747,16.9017
OPZRE,51.0981,15.2183
DXG,51.1429,14.9907
OPXZD,49.882,18.5767
XPPGB,52.4025,16.9144
XPKAB,50.2627,19.0172
XPKRB,50.0679,19.9496
XPLKB,51.7576,19.4322
XPWRA,51.0966,17.0344
XPWLP,50.8581,19.947
PPO,51.3606,20.2342
XPWZB,52.2181,20.9634
XPWCL,52.1689,20.9738
XPSM,53.913,14.236
XPSLB,52.3358,14.5947
XUCU,46.341,21.2977
XUA,46.1896,21.3255
XUSI,45.8463,23.0138
OUS,45.8,24.1616
XUBS,45.6615,25.6137
XUPV,44.9246,25.9947
XUBN,44.4468,26.0744
OUF,45.83,24.9761
XUP,45.5048,25.5753
XUD,45.8843,22.9102
XUSN,45.3522,25.5613
OUVJ,45.9892,23.498
OUSIB,45.9293,23.3306
XTBR,49.1905,16.6128
XTTR,49.8973,16.4468
XTD,50.7734,14.2012
XTCH,50.0735,12.3807
XTCO,50.4569,13.3993
XTKV,50.2357,12.8669
XTPZ,49.7432,13.3882
XTP,50.0831,14.436
XTPR,49.4464,17.4462
XTCB,48.9746,14.4888
XTCV,48.7693,14.9576
XTU,50.6596,14.0447
XTKI,50.0254,15.2143
XTOH,49.8521,18.2673
OTPB,50.1497,15.1235
XTT,49.4141,14.6776
OTBJ,50.4723,14.9229
OTBP,49.7795,14.6828
XTBP,50.7382,14.3051
XTBU,49.9573,14.0765
XTBO,49.9007,18.3594
XTCL,50.6752,14.5338
XTDU,50.6175,13.7548
OTHO,48.8566,17.1226
XTHS,49.5975,13.1014
XTHD,48.6018,14.422
XTHV,49.8433,13.8992
XTHM,49.5655,17.7416
OTCLH,50.6824,14.5228
XTJP,50.7695,14.7581
XTKA,50.4113,13.2581
XTLE,49.5554,16.5711
OTSMU,49.0766,17.4231
XTSI,49.7589,16.4796
XTTV,50.6465,13.8292
OTV,49.1938,14.717
XTVT,50.282,14.5848
OTZJM,48.8526,16.0588
XTAS,50.2094,12.1999
XTC,49.3746,12.8651
XTKR,50.2387,14.3135
XTSV,50.1906,12.6242
XTMM,50.658,14.7147
XTMB,50.4074,14.8869
XTN,50.1934,15.0454
XTNY,49.7151,13.2096
OTOT,49.2023,17.5317
XTPAR,50.0317,15.7562
XTLO,50.5097,14.0596
XTRO,49.7404,13.5917
XTRN,50.4266,14.2638
XTV,50.1678,12.3275
XTZI,49.9077,13.9793
XTDO,49.4347,12.9446
XTF,50.1245,12.3553
XTL,50.7614,15.0459
XTSO,50.1862,12.6442
XTPH,50.1102,14.44
XTBE,48.7539,16.8932
XTMO,50.5112,13.6574
XTPM,50.0609,14.4082
XTHR,50.855,14.8476
XTPMN,50.0878,14.4342
XTBI,50.5544,13.7722
OTDY,49.6565,13.3034
XTJU,49.3525,13.2037
XTKY,49.4015,13.2741
OTNK,49.2977,13.1534
OTPT,49.5751,13.3226
XTSP,49.1619,13.2224
XTVD,50.9034,14.6389
XTPO,50.4302,12.7388
XTNJ,50.3191,12.7275
XTNR,50.2734,12.78
XTRU,50.9568,14.5508
OTSAT,48.7805,16.026
XTPOZ,50.4187,12.7349
XTHB,50.3881,12.7665
XTPEK,50.3653,12.7734
XTOL,50.3478,12.769
XTNHZ,50.3494,12.7512
XTTI,50.3414,12.7301
XTNH,50.357,12.7194
XTVP,50.342,12.7121
XTNJZ,50.3294,12.7219
XTS,50.3109,12.7503
XTNRZ,50.2911,12.756
XTSR,50.2458,12.8358
XTKVD,50.2304,12.864
XTDK,50.5734,14.6472
XTBPB,50.4883,14.8358
XTRY,50.8831,14.5098
XTNB,50.7606,14.5473
OTCCD,49.6233,13.2924
OTHSB,49.1921,13.2228
OTPTZ,49.6008,13.2991
XTCKA,50.7959,14.4142
XTJL,50.8427,14.5703
XTSVO,50.7905,14.5925
OTKP,48.7751,14.4677
XTVY,50.5002,13.0337
XTBY,49.3989,12.869
OTBZM,50.4932,14.7873
OTBZZ,50.5001,14.8666
OTBK,49.3807,13.2366
OTBDZ,50.5161,14.7294
OTBLK,50.5406,13.7595
XTBKN,50.8212,14.9179
XTBA,49.3519,16.6481
OTBOH,50.6724,13.8787
OTBHO,50.4913,14.1495
OTBDL,50.7335,14.188
OTBOY,49.5268,13.2995
OTBZK,50.6787,14.6499
OTBNY,50.9516,14.4388
XTBD,50.761,14.2439
OTBUJ,48.702,14.4324
XTBS,50.3057,14.6039
OTCTV,50.367,14.4197
XTCC,50.4543,13.3634
OTCPI,49.4959,13.305
XTCLS,50.6917,14.5332
OTCBZ,48.9592,14.4754
OTCHY,50.4389,13.021
XTDV,50.7754,14.2228
XTDC,50.8167,14.2216
XTDP,50.793,14.23
XTDPR,50.785,14.2093
OTDSM,50.7666,14.2149
OTDHT,49.4507,13.2863
XTDS,49.2777,13.1746
OTDOB,50.716,14.1914
OTDOZ,49.6824,13.3247
OTDBE,50.3898,14.4357
XTDH,50.7502,14.3358
OTDKC,50.9564,14.5187
XTDD,50.8868,14.6208
XTDA,50.9834,14.2831
OTDZZ,50.5969,14.0484
XTDL,50.8455,14.2156
XTDZ,50.8378,14.2228
XTDOM,49.4357,12.9247
XTDI,50.4794,13.3515
OTDUI,50.6974,13.7623
OTFNP,50.7239,14.3319
XTFS,50.1483,12.3356
OTHUD,50.6195,13.7255
XTHZ,50.1618,12.279
XTHN,50.4527,14.3617
OTHJS,49.2118,13.1748
OTHKO,48.8517,14.4478
XTHK,50.7993,14.4366
OTHPO,50.4228,14.3864
XTHP,50.883,14.557
XTHPT,50.9968,14.3005
OTHDL,50.4854,14.1737
OTHCB,50.4581,14.2298
XTHY,50.2219,12.5811
OTCCB,48.8696,14.4196
XTCM,50.4699,13.4138
OTCTE,50.7237,14.1862
OTCHJ,50.5755,13.7845
XTCT,50.3398,14.8104
XTCY,50.8376,14.8715
XTCR,50.8132,14.9523
XTCA,50.7968,14.9578
XTCHR,50.8678,14.5237
OTJAZ,50.8307,14.5859
OTJTR,50.6146,14.5991
XTJI,50.4857,13.4477
XTJD,50.8831,14.5807
OTKUC,48.9095,14.4504
OTKUB,48.8912,14.4489
OTKPJ,50.7738,14.9839
OTKSY,50.3174,14.6708
XTKO,50.4302,13.035
OTKKM,50.4403,13.0693
XTKC,50.3304,12.5032
XTKCS,50.3117,12.5188
XTKLP,50.919,14.5123
XTKLM,50.9074,14.512
OTKNS,50.3768,14.8692
OTKVV,50.3237,14.7016
OTKFU,50.7719,14.9413
OTKUD,50.7567,14.2038
XTKM,50.4898,13.276
OTKKR,50.4876,13.2953
OTKSD,50.4901,13.325
OTKIZ,50.7514,14.9186
XTKT,50.8148,14.5337
OTLNV,50.1998,14.3643
OTLVL,50.1889,14.3724
OTLHR,50.7535,15.033
XTLL,50.9946,14.3581
OTLNL,50.5587,14.0333
XTLM,50.5325,14.1388
OTLOM,50.5932,13.6612
OTLUL,50.5932,13.6312
OTLSM,50.5217,14.0455
XTLS,50.2177,12.5882
OTLUK,50.503,14.0922
OTLUY,49.5489,13.3147
OTLVV,50.7807,14.7868
XTMC,50.7874,14.9848
XTMR,50.7879,14.9695
OTMAB,50.4868,14.9231
XTMV,50.7423,14.2725
OTMBL,50.6718,14.1684
OTMZE,50.5385,14.0564
OTMKV,50.4419,13.3304
XTMVE,50.7723,14.3463
OTMED,50.4288,13.1301
OTMEZ,50.4273,13.1076
XTMD,50.9843,14.3367
OTMIH,50.9565,14.3902
OTMIS,50.9624,14.3575
XTMBM,50.4192,14.9162
XTMBD,50.4476,14.887
OTMVY,50.3191,14.3475
XTMY,50.8114,14.4982
OTMJZ,50.6787,14.1252
OTNEL,50.2835,14.3086
OTNLZ,50.2626,14.3024
XTNT,50.67,14.1406
XTNM,50.6722,14.1064
OTNKR,50.4956,13.2647
OTNKO,50.4972,14.12
OTNOL,50.3016,14.3166
OTNNA,50.7601,14.9417
OTOKN,50.5273,14.6745
OTOUD,50.6396,13.7639
XTOV,50.2539,12.5596
OTOML,48.7252,14.4475
OTOSK,50.6144,13.7104
OTOTV,50.7632,15.0143
XTOI,49.8214,18.2102
OTPAN,50.9483,14.4638
OTPPR,50.6773,14.7183
OTPDU,49.3206,13.1791
XTPLA,50.2109,12.345
OTPZZ,49.7368,13.3749
OTPDV,49.7217,13.383
OTPVA,49.7131,13.3369
OTPZV,50.7061,14.4
OTPRY,50.6707,14.1568
OTPYR,50.6877,14.1877
OTPNM,50.573,14.0363
OTPSC,50.1324,14.3937
OTPBT,50.6613,13.8384
XTRV,50.2868,12.5356
OTRUY,50.1599,14.3985
OTRYZ,50.1684,14.3661
XTRS,50.45,13.169
OTRYB,48.6495,14.4317
XTRTB,50.7869,14.8261
XTRE,50.6426,13.8009
OTREZ,50.1787,14.3544
XTSBZ,50.593,14.054
OTSCL,50.7418,14.5223
OTSCY,50.637,14.5845
OTSEY,50.9478,14.4919
OTSSP,50.5874,14.6293
OTSYA,50.7207,14.3746
OTSUC,50.6983,14.4499
OTSDV,50.6622,14.0987
XTSVZ,50.1973,12.608
XTSLN,51.0064,14.4617
XTSLZ,51.0068,14.4356
OTSHL,49.4739,13.2907
OTTEC,50.7001,14.2031
OTTOC,49.4293,13.3092
XTTRB,50.5227,13.5779
OTUHY,50.1705,14.3515
OTULS,50.6643,14.0806
XTUZ,50.6584,14.031
XTUS,50.6498,14.0484
XTVA,50.9813,14.5069
OTVTI,50.6724,14.1218
OTVCE,48.9244,14.4496
OTVEK,50.4834,13.0335
OTVEZ,50.4663,13.0226
OTVES,48.82,14.4368
OTVNM,48.8363,14.4532
OTVBR,50.6642,14.1463
XTVZ,50.5261,14.0806
OTVGR,50.6985,14.7283
XTVV,50.9934,14.381
XTVVZ,51.0047,14.3941
OTVVA,50.7426,14.7333
XTVER,50.7942,14.3613
XTVL,50.9922,14.3213
OTVIS,50.747,14.1809
OTVDD,50.6712,14.6073
OTVV,50.2725,14.9491
OTVNY,50.3352,14.3715
OTVJA,50.257,14.9579
OTVYE,48.7886,14.4731
OTVSU,50.481,13.2111
OTZUR,50.934,14.483
OTZAP,50.6815,14.6358
OTZDC,50.3154,14.786
OTZDI,50.7701,14.8767
OTZLH,49.2492,13.179
OTZNB,50.5252,13.724
OTZEY,50.6014,13.7717
XTZR,49.1431,13.2293
OTDLX,50.2242,14.3489
OTPSX,48.6809,14.4443
XTVO,50.1627,12.313
OTBRX,50.7166,14.7288
XTXBE,48.7126,16.8684
OTZAN,50.7121,14.3897
XTPFU,50.0913,14.4394
XTPZB,49.7465,13.3628
XTKP,50.3406,12.4968
PTALE,48.8212,16.0441
OTKOD,50.3071,14.6563
XTVK,50.9186,14.6042
XTSVD,50.91,14.6123
PTAOB,50.1137,14.4003
XTPI,50.0861,12.2722
XTP W,50.0834,14.4346
PTANE,49.8227,13.7793
XTFA,50.1167,12.359
XTCS,50.074,12.3483
XTVKM,50.9178,14.607
XTZRC,49.1361,13.2368
XMBK,47.5004,19.0851
XMSB,47.821,18.8621
XMBD,47.4985,19.0253
XMBL,47.4644,19.0205
XMTB,47.5849,18.3936
XMTA,47.6636,18.3282
XMKO,47.7497,18.1142
XMMO,47.8504,17.2664
XMHY,47.9135,17.147
OMSO,47.2375,16.6327
XMSG,46.9574,16.2642
OMCS,47.6017,17.2486
OMFE,47.6001,16.8608
XMSN,47.1796,20.1757
OMKA,47.3034,20.9294
OMPK,47.3281,21.1284
OMHJO,47.4297,21.4078
XMD,47.5196,21.6288
XMNH,47.9463,21.7052
OMKD,48.2077,22.078
XMZH,48.4017,22.1838
XMG,47.682,17.6348
OMKU,47.0182,19.1001
OMKS,46.6266,19.2972
OMKH,46.4333,19.4943
XMK,46.1949,19.6102
XMBS,46.67,21.0815
XMLO,46.4324,21.238
OMFP,46.8212,19.2462
OMKZ,47.224,20.7516
XMKR,47.0161,16.5972
XMBF,47.469,19.0908
OMADA,47.6904,17.5411
OMBLO,46.3497,19.5331
OMCND,46.7176,19.2742
OMDM,48.1116,21.927
OME,47.4626,21.4885
OMFEO,47.1946,20.5578
OMKIM,47.8044,17.3416
OMKZL,46.2787,19.5386
XMBN,47.5107,19.0575
OMLEM,47.7563,17.4256
OMLEE,47.8899,17.1925
XMNV,47.7909,18.9588
OMOTT,47.7197,17.4888
OMPSB,47.4388,19.0935
OMPIT,46.4991,19.4495
OMPSZ,46.5214,19.4344
OMRPC,47.4193,17.0091
OMSOL,46.7686,19.2637
OMSOK,46.5695,19.3958
OMSZS,46.8709,19.2098
XMSJ,47.1706,20.2954
OMTBD,46.6831,19.2823
OMTOP,46.2335,19.5772
OMTKZ,47.1699,20.413
XMV,47.7827,19.1331
XMS,47.6779,16.5867
OMKAB,47.3689,21.259
PMB,46.9388,19.1597
XMXHY,47.9383,17.0958
OMFFD,47.6176,16.8508
XYK,48.7229,21.2687
XYPT,49.06,20.295
XYZ,49.227,18.746
XYNZ,47.995,18.174
XYKA,49.153,19.13
XYKU,48.6619,17.0477
XYSN,48.9504,20.5615
XYVU,49.1152,18.9245
XYKY,48.8528,21.2239
XYRU,49.0835,19.3091
XYDN,48.219,16.9758
XYT,48.3695,17.5842
XYB,48.1589,17.1065
XYLM,49.092,19.6063
XYBZ,48.1207,17.1004
OYXKU,48.7111,17.0004
XMXSB,47.8249,18.8448
XYST,47.8001,18.6799
XKA,51.1434,0.875153
XKLP,51.5318,-0.126748
XKLVC,51.4927,-0.149676
XKEI,51.4429,0.320865
PKCBX,51.5319,-0.126359
XKAI,51.1433,0.874723
XEBU,42.3712,-3.66603
OEMI,42.6906,-2.94091
OEAS,42.8948,-2.18119
OESS,43.3177,-1.97678
XEIR,43.3394,-1.80115
